vin,year,make,model,trim,price,mileage,transmission,drivetrain,fuel_type,city_mpg,hwy_mpg,exterior_color,interior_color,city,state
4JGDA5JB2JB036186,2018,Mercedes-Benz,GLE,GLE 350 SUV ,21995,112198,Automatic,RWD,Gas,18,23,Obsidian Black Metallic,Black, Beaumont, TX
1FTFX1EFXGFA78575,2016,Ford,F-150,XLT SuperCab 6.5' Box ,19988,141342,Automatic,4WD,Gas,17,23,Oxford White,Black, Tacoma, WA
2FMPK4J97LBA86239,2020,Ford,Edge,SEL ,28000,22291,Automatic,AWD,Gas,21,28,Burgundy Velvet Metallic Tinted Clearcoat,Ebony, Norwalk, OH
3GNAXUEV0LS671149,2020,Chevrolet,Equinox,LT with 1LT ,20696,32665,Automatic,AWD,Gas,25,30,Nightfall Gray Metallic,Jet Black, Saint James, NY
1FA6P8CF5M5116152,2021,Ford,Mustang,GT Premium Fastback,42988,40828,Automatic,RWD,Gas,15,24,Oxford White,Blck, Montebello, CA
5FNYF5H19HB031143,2017,Honda,Pilot,LX ,15995,115909,Automatic,FWD,Gas,19,27,Modern Steel Metallic,Unknown, Bountiful, UT
1C4BJWEG8HL552516,2017,Jeep,Wrangler,Unlimited Sahara,29998,55190,Automatic,4WD,Gas,16,21,Billet Silver Metallic Clearcoat,Black, Fredericksburg, VA
WMWXU9C05M2N78458,2021,MINI,Hardtop,S 4-Door,27099,31414,Automatic,FWD,Gas,23,33,Mini Yours Enigmatic Black Metallic,Malt Brown, Littleton, CO
3GNAXTEV5LS721232,2020,Chevrolet,Equinox,LT with 2FL ,21480,34739,Automatic,AWD,Gas,25,30,Silver Ice Metallic,Jet Black, North Salt Lake, UT
WAUMFAFH3FN002398,2015,Audi,A5,Premium Plus Cabriolet 2.0T quattro ,23499,57618,Automatic,AWD,Gas,21,29,Cuvee Silver Metallic/Brown Roof,Brown, Raleigh, NC
5J6RW1H89KA043281,2019,Honda,CR-V,EX-L ,25995,56165,Automatic,FWD,Gas,28,34,Gray,Gray, Valencia, CA
1GNSKDKD4NR137642,2022,Chevrolet,Suburban,Z71 ,62990,27286,Automatic,4WD,Gas,15,19,Summit White,Jet Black, Bountiful, UT
1FTFW1EF2EKE17563,2014,Ford,F-150,FX4 SuperCrew 5.5' Box ,18999,140099,Automatic,4WD,Gas,14,19,White,Black, Jacksonville, FL
1FTEW1E84GKF07586,2016,Ford,F-150,XLT SuperCrew 5.5' Box ,24900,100771,Automatic,4WD,Gas,17,23,Black,Gray, Idaho Falls, ID
YV4102DL7L1574790,2020,Volvo,XC60,T5 Inscription ,37998,25361,Automatic,FWD,Gas,22,29,Crystal White Metallic,Black, Jensen Beach, FL
JTDKN3DU5A0240624,2010,Toyota,Prius,Two,11995,107934,Automatic,FWD,Hybrid,51,48,White,Unknown, Pasadena, CA
4JGFB4KB6MA497867,2021,Mercedes-Benz,GLE,GLE 350 4MATIC,49373,25054,Automatic,AWD,Gas,19,26,Black,Black, Torrance, CA
KNDPNCAC4L7713960,2020,Kia,Sportage,EX ,26999,21010,Automatic,AWD,Gas,22,26,Hyper Red,Black, Online Retailer,
5N1AT2MV3LC755574,2020,Nissan,Rogue,S ,23998,22396,Automatic,AWD,Gas,25,32,Caspian Blue Metallic,Charcoal, Roanoke, VA
1C6RRFFG0LN416987,2020,Ram,1500,"Big Horn Crew Cab 5'7"" Box ",36654,32061,Automatic,4WD,Gas,19,24,Delmonico Red Pearlcoat,Black, Summerville, SC
4T1B11HK9JU024837,2018,Toyota,Camry,L I4 ,20575,86554,Automatic,FWD,Gas,29,41,Super White,Unknown, Draper, UT
1HGCV2F33LA003504,2020,Honda,Accord,Sport 2.0T ,29254,27245,Automatic,FWD,Gas,22,32,Crystal Black Pearl,Black, Torrance, CA
1FMSK8DH0LGC20263,2020,Ford,Explorer,XLT ,33999,27893,Automatic,4WD,Gas,20,27,Iconic Silver Metallic,Ebony, Philadelphia, PA
KMHDH4AE7FU285952,2015,Hyundai,Elantra,SE Sedan ,11859,96951,Automatic,FWD,Gas,28,38,Black Diamond,Black, Ogden, UT
1FTFW1ED6NFA26956,2022,Ford,F-150,Platinum SuperCrew 5.5' Box ,68290,10766,Automatic,4WD,Hybrid,16,22,Black Metallic,Black, Bellflower, CA
1GKLVMED6AJ119754,2010,GMC,Acadia, 4dr SLT1,6985,98356,Automatic,AWD,Gas,16,23,White Diamond Tricoat,Cashmere, Alsip, IL
5FNRL3H42AB048464,2010,Honda,Odyssey,EX,6995,89293,Automatic,FWD,Gas,16,23,Alabaster Silver Metallic,Gray, Paterson, NJ
5XYRKDLF8NG110238,2022,Kia,Sorento,SX ,39998,12023,Automatic,AWD,Gas,22,27,Gravity Grey,Black, Buena Park, CA
1C4RJFCT1EC186103,2014,Jeep,Grand,Overland ,22998,90060,Automatic,4WD,Gas,17,24,Maximum Steel Metallic Clearcoat,Indigo Blue/Brown, Sacramento, CA
WP1AC2A23GLA88850,2016,Porsche,Cayenne,Turbo ,44995,92580,Automatic,AWD,Gas,14,21,Carrara White Metallic,Black, Van Nuys, CA
1FMCU0GX7EUD10890,2014,Ford,Escape,SE ,6995,167389,Automatic,FWD,Gas,23,32,Sterling Gray Metallic,Charcoal Black, Greenville, SC
1HGCV1F3XMA033465,2021,Honda,Accord,Sport 1.5T ,28999,30465,Automatic,FWD,Gas,29,35,Platinum White Pearl,Black, Online Retailer,
4S4BTANC4P3131171,2023,Subaru,Outback,Limited,36444,896,Automatic,AWD,Gas,26,32,Crystal White Pearl,Warm Ivory, Hawthorne, CA
2T3P1RFV2KC002125,2019,Toyota,RAV4,XLE ,21999,124800,Automatic,AWD,Gas,25,33,Magnetic Gray Metallic,Black, Denver, CO
WMWZC5C57CWL55801,2012,MINI,Countryman,S ALL4,12500,83454,Automatic,AWD,Gas,25,31,Absolute Black Metallic,Carbon Black, Shawnee, KS
3C4NJDCB6LT116365,2020,Jeep,Compass,Limited ,27589,21227,Automatic,4WD,Gas,22,30,Billet Silver Metallic Clearcoat,Black, Online Retailer,
1G1BF5SM5J7116025,2018,Chevrolet,Cruze,Premier with 1SF Sedan ,21209,63082,Automatic,FWD,Gas,29,39,Summit White,Jet Black, Woods Cross, UT
2T2ZK1BA1CC065040,2012,Lexus,RX,RX 350 ,21999,51017,Automatic,FWD,Gas,18,25,Starfire Pearl,Parchment, Raleigh, NC
3MW69FF0XP8C97057,2023,BMW,3,330i ,45111,3551,Automatic,RWD,Gas,25,34,Alpine White,Cognac, Los Angeles, CA
3FA6P0HD8KR284385,2019,Ford,Fusion,SE ,22998,14788,Automatic,FWD,Gas,23,34,Magnetic Metallic,Ebony, Buena Park, CA
W1N4M4GB7LW059397,2020,Mercedes-Benz,GLB,GLB 250,33997,29771,Automatic,FWD,Gas,23,30,Night Black,Black, Encino, CA
5YJ3E1EA1KF422983,2019,Tesla,Model,Standard Range Plus ,30748,34159,Automatic,RWD,Electric,240,,Pearl White Multi-Coat,Black, Santa Monica, CA
2HGFC2F72GH561793,2016,Honda,Civic,EX Sedan ,16899,67181,Automatic,FWD,Gas,31,41,Rallye Red,Black, Houston, TX
KNMAT2MT8LP528585,2020,Nissan,Rogue,S ,18500,59957,Automatic,FWD,Gas,26,33,Brilliant Silver Metallic,Charcoal, Ogden, UT
1FTFW1E80MKD24492,2021,Ford,F-150,Lariat SuperCrew 5.5' Box ,49969,45390,Automatic,4WD,Gas,19,24,Space White Metallic,Unknown, Salt Lake City, UT
5XXGT4L39LG391316,2020,Kia,Optima,LX ,19998,47770,Automatic,FWD,Gas,24,32,Sparkling Silver,Black, Saint Paul, MN
5NPE24AF8HH569574,2017,Hyundai,Sonata,Base 2.4L,10500,76396,Automatic,FWD,Gas,25,36,Shale Gray Metallic,Gray, Columbus, OH
1HGCR2F39FA133778,2015,Honda,Accord,LX Sedan I4 ,10995,127790,Automatic,FWD,Gas,27,36,Maroon,Unknown, Bountiful, UT
1FT8W3BT1NED07374,2022,Ford,Super,LARIAT Crew Cab 8' Box SRW ,70971,86933,Automatic,FWD,Gas,26,36,Ruby Red Metallic Tinted Clearcoat,Charcoal Black, San Antonio, TX
1N4AZ1CV0MC552776,2021,Nissan,LEAF,SV,22000,16603,Automatic,FWD,Electric,150,,Deep Blue Pearl,Black, Santa Monica, CA
1N4BL4BVXLC251262,2020,Nissan,Altima,2.5 S ,19998,64349,Automatic,FWD,Gas,28,39,Super Black,Charcoal, Clarksville, TN
1FMCU0G63LUA06928,2020,Ford,Escape,SE ,22750,36381,Automatic,FWD,Gas,27,33,Magnetic Metallic,Dark Earth Gray, Fort Walton Beach, FL
5YJXCBE48JF128101,2018,Tesla,Model,P100D,64399,33045,Automatic,AWD,Electric,289,,White,Black, Burlington, NJ
JM3KFACM7L0746856,2020,Mazda,CX-5,Touring ,23888,38460,Automatic,FWD,Gas,25,31,Snowflake White Pearl Mica,Black, Tampa, FL
WDDUG7KB9FA084154,2015,Mercedes-Benz,S-Class,S 65 AMG Sedan ,63333,54651,Automatic,RWD,Gas,13,20,Black,Black, Riverside, CA
JT8BF28G8W5017630,1998,Lexus,ES,ES 300,3750,215000,Automatic,FWD,Gas,19,27,Gray,Beige, Escondido, CA
3GNKBERS6LS625222,2020,Chevrolet,Blazer,RS ,35998,28390,Automatic,FWD,Gas,19,26,Black,Jet Black, Fort Worth, TX
3VV3B7AX9KM179524,2019,Volkswagen,Tiguan,SEL ,23950,38074,Automatic,FWD,Gas,22,29,Deep Black Pearl,Titan Black, Pomona, CA
1FMSK7DHXLGB06359,2020,Ford,Explorer,XLT ,30992,30302,Automatic,RWD,Gas,21,28,Magnetic Metallic,Ebony, Daly City, CA
3C4NJDCB0MT596047,2021,Jeep,Compass,Limited ,27600,31214,Automatic,4WD,Gas,22,30,Sting-Gray Clearcoat,Black, Online Retailer,
1FMCU0GD9KUB94366,2019,Ford,Escape,SE ,16892,118475,Automatic,FWD,Gas,23,30,Ingot Silver Metallic,Unknown, Durham, NC
5N1AZ2DS7LN123315,2020,Nissan,Murano,Platinum ,30351,47259,Automatic,AWD,Gas,20,28,Deep Blue Pearl,Graphite, South Jordan, UT
5J6RW1H56KA027500,2019,Honda,CR-V,EX ,24987,56584,Automatic,FWD,Gas,28,34,Platinum White Pearl,Black, Panama City, FL
JTHAA1D20L5108126,2020,Lexus,IS,IS 300 ,32417,38323,Automatic,RWD,Gas,21,30,Caviar,Black, Cerritos, CA
1C4RJFAG4CC324302,2012,Jeep,Grand,Laredo ,10777,159924,Automatic,4WD,Gas,16,23,Brilliant Black Crystal Pearl,Black, Libertyville, IL
1FTEW1EG2LFA18047,2020,Ford,F-150,Limited SuperCrew 5.5' Box ,55998,24911,Automatic,4WD,Gas,17,21,Agate Black Metallic,Camelback, San Diego, CA
JT8BD69S950204788,2005,Lexus,GS,GS 300,3990,220045,Automatic,RWD,Gas,18,25,Millennium Silver Metallic,Gray, Dallas, TX
JTHKD5BH6D2161118,2013,Lexus,CT,CT 200h,14950,88453,Automatic,FWD,Hybrid,43,40,Black,Black, Pomona, CA
WBAVL1C51EVY13817,2014,BMW,X1,xDrive28i ,9500,138871,Automatic,AWD,Gas,22,33,Mineral White Metallic,Black, Downers Grove, IL
5FPYK3F79LB009392,2020,Honda,Ridgeline,RTL-E ,34998,33001,Automatic,AWD,Gas,19,24,Crystal Black Pearl,Black, West Covina, CA
1FMSK7FH2MGB07469,2021,Ford,Explorer,Limited ,34769,46035,Automatic,RWD,Gas,21,28,Agate Black Metallic,Sandstone, Online Retailer,
5YJYGDEEXMF096284,2021,Tesla,Model,Long Range ,38750,69778,Automatic,AWD,Electric,326,,Pearl White Multi-Coat,Black, West Covina, CA
1FTEW1EPXLFC09165,2020,Ford,F-150,XLT SuperCrew 5.5' Box ,29888,109422,Automatic,4WD,Gas,18,23,Magnetic Metallic,Medium Earth Gray, Seymour, IN
3VWC57BU0LM084228,2020,Volkswagen,Jetta,SE ,21499,31639,Automatic,FWD,Gas,30,40,Pure White,Titan Black, Torrance, CA
5YFEPMAE8MP170430,2021,Toyota,Corolla,LE ,20995,22259,Automatic,FWD,Gas,30,38,Classic Silver Metallic,Black, Hollywood, FL
3FA6P0H77DR257305,2013,Ford,Fusion,SE ,8996,116783,Automatic,FWD,Gas,22,34,Ruby Red Metallic Tinted Clearcoat,Charcoal Black, South El Monte, CA
1FTEW1EG7GFB25553,2016,Ford,F-150,Platinum SuperCrew 5.5' Box ,34850,86347,Automatic,4WD,Gas,15,21,Silver,Black, Dallas, TX
1GNSCMKD7NR350372,2022,Chevrolet,Tahoe,LS ,56995,9516,Automatic,RWD,Gas,15,20,Dark Ash Metallic,Jet Black, Monterey Park, CA
2C4RC1BG0HR720088,2017,Chrysler,Pacifica,Touring L,22998,68315,Automatic,FWD,Gas,19,28,Brilliant Black Crystal Pearlcoat,Black/Alloy, Inglewood, CA
3KPF24AD0ME375249,2021,Kia,Forte,LXS IVT,14000,18340,Automatic,FWD,Gas,29,40,Deep Sea Blue,Black, Brea, CA
19XFC2F84ME201956,2021,Honda,Civic,Sport Sedan ,22900,42265,Automatic,FWD,Gas,29,37,Crystal Black Pearl,Black, San Antonio, TX
3MW5R1J07L8B04492,2020,BMW,3,330i ,24700,63985,Automatic,RWD,Gas,26,36,Alpine White,Black, Van Nuys, CA
4T1G11AK2MU584073,2021,Toyota,Camry,SE ,21705,60100,Automatic,FWD,Gas,28,39,Celestial Silver Metallic,Ash, Gainesville, FL
5N1DR3BD8PC227272,2023,Nissan,Pathfinder,Rock Creek ,43327,9054,Automatic,4WD,Gas,20,23,Baja Storm/Super Black Roof,Charcoal, Boise, ID
1FTEW1CP8KKC59717,2019,Ford,F-150,XL SuperCrew 5.5' Box ,31689,72877,Automatic,RWD,Gas,19,25,Magnetic Metallic,Black, Porter, TX
1HGCV1F91JA093828,2018,Honda,Accord,Touring 1.5T ,27000,39001,Automatic,FWD,Gas,29,35,Platinum White Pearl,Gray, Los Angeles, CA
2HKRW2H58LH623813,2020,Honda,CR-V,EX ,28299,24134,Automatic,AWD,Gas,27,32,Crystal Black Pearl,Black, Voorhees, NJ
3C6RR7KT4JG228021,2018,Ram,1500,"Express Crew Cab 5'7"" Box ",26995,89858,Automatic,4WD,Gas,16,23,Bright Silver Metallic Clearcoat,Diesel Gray/Black, Columbus, OH
2FMHK6D81KBA39497,2019,Ford,Flex,Limited ,26999,44824,Automatic,AWD,Gas,16,22,Stone Gray Metallic,Charcoal Black, Online Retailer,
2T2HZMAA3LC153047,2020,Lexus,RX,RX 350 ,40998,11005,Automatic,FWD,Gas,20,27,Eminent White Pearl,Black, Miami, FL
1C4RJFBG0MC646385,2021,Jeep,Grand,Limited ,29488,65115,Automatic,4WD,Gas,18,25,Billet Silver Metallic Clearcoat,Black, Hopkins, MN
3VWLP7AJ2CM425727,2012,Volkswagen,Jetta,SEL Sedan  (PZEV),11699,91960,Automatic,FWD,Gas,24,32,Brown,Beige/Black, Lees Summit, MO
1FMCU9G67NUA88671,2022,Ford,Escape,SE ,25999,19413,Automatic,AWD,Gas,26,31,Agate Black Metallic,Dark Earth Gray, Whittier, CA
YV4162UL5L2256806,2020,Volvo,XC40,T5 Inscription ,34998,33962,Automatic,AWD,Gas,22,30,Crystal White Metallic,Black, Reno, NV
W1N0G8EB0NV389049,2022,Mercedes-Benz,GLC,GLC 300 SUV 4MATIC,50620,6610,Automatic,AWD,Gas,21,28,Polar White,Silk Beige/Black, New York, NY
KNDJN2A26K7651239,2019,Kia,Soul,Base ,12483,54633,Automatic,FWD,Gas,26,31,Titanium Gray,Black, Hollywood, FL
JN8AZ08T66W402690,2006,Nissan,Murano,S ,3579,171994,Automatic,FWD,Gas,20,25,Glacier Pearl,Cafe Latte, Cedar Falls, IA
55SWF8EB9KU299024,2019,Mercedes-Benz,C-Class,C 300 Sedan 4MATIC,28387,70692,Automatic,AWD,Gas,22,33,Designo Diamond White Metallic,Black, Farmington, UT
JM3KFACM3L0849790,2020,Mazda,CX-5,Touring ,26888,17623,Automatic,FWD,Gas,25,31,Soul Red Crystal Metallic,Silk Beige, Tampa, FL
1C6SRFHT1KN572790,2019,Ram,1500,"Limited Crew Cab 5'7"" Box ",42199,73265,Automatic,4WD,Gas,19,24,Granite Crystal Metallic Clearcoat,Black, Boise, ID
1C4HJXFG6LW122571,2020,Jeep,Wrangler,Unlimited Rubicon,43899,38962,Automatic,4WD,Gas,17,23,Billet Silver Metallic Clearcoat,Black, Glendale, AZ
1GCRYDEK6KZ362673,2019,Chevrolet,Silverado,LT Double Cab Standard Box ,29988,115940,Automatic,4WD,Gas,19,22,Summit White,Jet Black, Englewood, CO
1G1PE5SB4G7148643,2016,Chevrolet,Cruze,Limited LT with 1LT Sedan AT,9200,116246,Automatic,FWD,Gas,26,38,Blue Ray Metallic,Jet Black, Laurel, MD
WBA73AK00L7F80807,2020,BMW,2,228i xDrive Gran Coupe,28988,27919,Automatic,AWD,Gas,23,33,Mineral Grey Metallic,Oyster, Torrance, CA
JA4ARUAU8MU023036,2021,Mitsubishi,Outlander,SE 2.0 AWC ,21302,49423,Automatic,4WD,Gas,23,29,Gray,Black, Salt Lake City, UT
1FADP3FE1JL268823,2018,Ford,Focus,SE Sedan,10112,111001,Automatic,FWD,Gas,30,40,Oxford White,Charcoal Black, Woodway, TX
JM3KFBEM2N0646167,2022,Mazda,CX-5,2.5 S Premium Plus,32600,5015,Automatic,AWD,Gas,24,30,Machine Gray Metallic,Parchment, Culver City, CA
1FAHP3K22CL435996,2012,Ford,Focus,SE Hatchback,9899,79684,Automatic,FWD,Gas,26,36,Gray,Light Stone, Orem, UT
1C4RJFCT4LC190479,2020,Jeep,Grand,High Altitude ,30990,98252,Automatic,4WD,Gas,18,25,Bright White Clearcoat,Black, Kennesaw, GA
3CZRU5H12LG700747,2020,Honda,HR-V,Sport ,22992,18155,Automatic,FWD,Gas,28,34,Orangeburst Metallic,Black, Torrance, CA
5YJ3E1EA6JF039023,2018,Tesla,Model,Long Range ,45000,14677,Automatic,RWD,Electric,310,,Gray,Unknown, Santa Monica, CA
1C4BJWEG2HL706542,2017,Jeep,Wrangler,Unlimited Sahara,32998,37925,Automatic,4WD,Gas,16,21,Gobi Clearcoat,Black, Memphis, TN
WDDGF4HB6CA615117,2012,Mercedes-Benz,C-Class,C 250 Sport Sedan ,8900,93499,Automatic,RWD,Gas,21,31,Iridium Silver Metallic,Black, Jackson, GA
2T2ZZMCA8KC146580,2019,Lexus,RX,RX 350 ,33998,21798,Automatic,FWD,Gas,20,28,Eminent White Pearl,Black, Miami, FL
1FTEW1EP6KFB66975,2019,Ford,F-150,XLT SuperCrew 5.5' Box ,34459,59599,Automatic,4WD,Gas,18,23,Agate Black,Medium Earth Gray, Portland, OR
SAJDA42C51NA19259,2001,Jaguar,XK8,Convertible,10995,70021,Automatic,RWD,Gas,17,24,Anthracite,Cashmere, Arlington, TX
4JGDF7CE0EA272819,2014,Mercedes-Benz,GL,GL 450 4MATIC,14999,142258,Automatic,AWD,Gas,14,19,Black,Black, West Covina, CA
W1N0G8EB7NG095250,2022,Mercedes-Benz,GLC,GLC 300 SUV 4MATIC,42994,12750,Automatic,AWD,Gas,21,28,Starling Blue Metallic,Black, Germantown, MD
3MW5R1J00M8C11210,2021,BMW,3,330i ,35608,41340,Automatic,RWD,Gas,26,36,Black Sapphire Metallic,Canberra Beige, Corpus Christi, TX
2HGFC2F67LH536762,2020,Honda,Civic,LX Sedan ,21973,33465,Automatic,FWD,Gas,30,38,Platinum White Pearl,Black, Roseville, CA
1N4BL4BV8LC185066,2020,Nissan,Altima,2.5 S ,21995,31179,Automatic,FWD,Gas,28,39,Gun Metallic,Charcoal, Greenville, SC
19XFC2F59HE203374,2017,Honda,Civic,LX Sedan ,21488,32776,Automatic,FWD,Gas,31,40,Modern Steel Metallic,Gray, Glendale, CA
JN8AY2NC4H9504011,2017,Nissan,Armada,SL ,23290,105523,Automatic,4WD,Gas,13,18,Gun Metallic,Charcoal, Lindon, UT
1C4RJFAGXHC715039,2017,Jeep,Grand,Laredo ,24998,47374,Automatic,4WD,Gas,18,25,True Blue Pearlcoat,Black, Albany, NY
1G1PA5SH2E7444077,2014,Chevrolet,Cruze,LS ,8498,94777,Automatic,FWD,Gas,22,35,Summit White,Jet Black/Medium Titanium, Wickliffe, OH
3GCNWAEF6KG257198,2019,Chevrolet,Silverado,WT Regular Cab Long Box ,23990,67796,Automatic,RWD,Gas,16,21,Summit White,Jet Black, Millersville, MD
3GCUYBEF5LG397143,2020,Chevrolet,Silverado,Custom Crew Cab Short Bed ,41594,29875,Automatic,4WD,Gas,15,20,Satin Steel Metallic,Jet Black, Boise, ID
JTHCM1D24H5016282,2017,Lexus,IS,IS 300 ,27910,93544,Automatic,AWD,Gas,19,26,Nebula Gray Pearl,Black, Salt Lake City, UT
1FTFW1E19JFD71205,2018,Ford,F-150,XLT SuperCrew 5.5' Box ,25402,128820,Automatic,4WD,Diesel,18,23,Ingot Silver,Medium Earth Gray, Tulsa, OK
1GKS2GKC2KR398592,2019,GMC,Yukon,XL SLT ,43907,70080,Automatic,4WD,Gas,14,21,Quicksilver Metallic,Jet Black, Woods Cross, UT
WMWXR5C05L2M64274,2020,MINI,Hardtop,S 2-Door,28200,16709,Automatic,FWD,Gas,26,35,White Silver Metallic,Carbon Black, Los Angeles, CA
WDDZF8DB9LA716352,2020,Mercedes-Benz,E-Class,E 350 Sedan ,40980,21579,Automatic,RWD,Gas,23,32,Black,Black, Beverly Hills, CA
2C4RC1CGXNR104375,2022,Chrysler,Voyager,LX ,30998,33322,Automatic,FWD,Gas,19,28,Brilliant Black Crystal Pearlcoat,Black/Alloy/Black, Inglewood, CA
ZN661YUS0HX220192,2017,Maserati,Levante,S,37450,33133,Automatic,AWD,Gas,14,19,White,Dk Brown W/Gray Stitching, West Covina, CA
3N1AB8CV1MY249216,2021,Nissan,Sentra,SV ,22577,16860,Automatic,FWD,Gas,29,39,Super Black,Charcoal, Bellflower, CA
1C4PJMBS8HW566336,2017,Jeep,Cherokee,Trailhawk ,23500,87809,Automatic,4WD,Gas,19,25,Rhino Clearcoat,Black, Boise, ID
3GYFNEE33CS637273,2012,Cadillac,SRX,Performance Collection ,14995,72808,Automatic,AWD,Gas,16,23,Platinum Ice Tricoat,Ebony W/Ebony Accents, Sherman Oaks, CA
1N4AL3AP9FC437484,2015,Nissan,Altima,2.5 S,10498,138654,Automatic,FWD,Gas,27,38,Storm,Charcoal, Valencia, CA
KNAE55LC7K6060168,2019,Kia,Stinger,GT2 ,34999,38471,Automatic,RWD,Gas,17,25,Panthera Metal,Black, Online Retailer,
1HGCR2E50FA151850,2015,Honda,Accord,Sport Sedan I4 ,20998,48718,Manual,FWD,Gas,24,34,Gray,Black, Palm Desert, CA
4T1G11AK9MU521519,2021,Toyota,Camry,SE ,23998,62958,Automatic,FWD,Gas,28,39,Midnight Black Metallic,Black, Montclair, CA
WBANU53538CT09354,2008,BMW,5,528i Sedan,7999,164565,Automatic,RWD,Gas,17,27,Space Gray Metallic,Black, Panorama City, CA
5NMJECAE5NH075429,2022,Hyundai,Tucson,Limited ,33751,22836,Automatic,AWD,Gas,24,29,Shimmering Silver,Black, Columbus, OH
1FTEW1EP2MFB91939,2021,Ford,F-150,XL SuperCrew 5.5' Box ,41149,5639,Automatic,4WD,Gas,19,22,Iconic Silver Metallic,Black, Virginia Beach, VA
1FMCU9GD8JUD09882,2018,Ford,Escape,SE ,18050,80526,Automatic,4WD,Gas,22,28,Ruby Red Metallic Tinted Clearcoat,Charcoal Black, Ashland, VA
1C4PJMLX5KD421803,2019,Jeep,Cherokee,Latitude Plus ,23988,32856,Automatic,4WD,Gas,21,29,Diamond Black Crystal Pearlcoat,Black, Salt Lake City, UT
3FA6P0HD7HR220489,2017,Ford,Fusion,SE ,12991,102897,Automatic,FWD,Gas,21,32,Shadow Black,Ebony, Clinton Township, MI
2HGFC1E54JH701103,2018,Honda,Civic,Si Sedan ,23000,30566,Manual,FWD,Gas,28,38,White,Black, Woods Cross, UT
2T2YZMDA9LC240155,2020,Lexus,RX,RX 350 F Sport Performance ,45630,27794,Automatic,AWD,Gas,19,26,Ultra White,Circuit Red, Jacksonville, FL
ML32AUHJ4NH003540,2022,Mitsubishi,Mirage,ES ,13995,16360,Manual,FWD,Gas,33,41,Blue,Black, Bountiful, UT
1FMCU9J92LUA15546,2020,Ford,Escape,Titanium ,26045,63708,Automatic,AWD,Gas,23,31,Magnetic Metallic,Ebony Black, Siloam Springs, AR
2HKRW2H5XJH696890,2018,Honda,CR-V,EX ,25998,43163,Automatic,AWD,Gas,27,33,Gray,Gray, Roswell, GA
3N1CN7AP1EL838828,2014,Nissan,Versa,1.6 SV ,8995,80750,Automatic,FWD,Gas,31,40,Fresh Powder,Charcoal, Marietta, GA
3VV3B7AX7MM119583,2021,Volkswagen,Tiguan,2.0T SE R-Line Black ,27695,22650,Automatic,FWD,Gas,23,29,Platinum Gray Metallic,Storm Gray, West Palm Beach, FL
2C3CDXHG0NH157210,2022,Dodge,Charger,GT ,32997,18287,Automatic,RWD,Gas,19,30,Torred Clearcoat,Black, Miami, FL
1GNFC33J39R209143,2009,Chevrolet,Tahoe,LTZ ,7999,225979,Automatic,RWD,Gas,14,20,Black,Black, Lewisville, TX
NM0GE9F75H1327182,2017,Ford,Transit,XLT with Rear Liftgate LWB,22322,55824,Automatic,FWD,Gas,19,27,Silver Metallic,Charcoal Black, Bountiful, UT
2T3P1RFV3KW049582,2019,Toyota,RAV4,XLE ,32216,46992,Automatic,AWD,Gas,25,33,Unknown,Black, Boise, ID
5YFP4RCE1LP051595,2020,Toyota,Corolla,SE ,24999,62979,Automatic,FWD,Gas,31,40,Barcelona Red Metallic,Gray, Online Retailer,
JTDKN3DU8A0164963,2010,Toyota,Prius,Four,9000,152320,Automatic,FWD,Hybrid,51,48,Winter Gray Metallic,Black, Smyrna, TN
1N4BL4DV2MN391454,2021,Nissan,Altima,2.5 SV ,21981,38365,Automatic,FWD,Gas,27,37,Scarlet Ember Tintcoat,Charcoal, Roswell, GA
7SAYGDEF7NF317241,2022,Tesla,Model,Performance ,50425,23468,Automatic,AWD,Electric,303,,Pearl White Multi-Coat,White/Black, Hurst, TX
1FTEW1E42KFA82772,2019,Ford,F-150,Lariat SuperCrew 5.5' Box ,38203,87147,Automatic,4WD,Gas,19,24,Oxford White,Black, Draper, UT
1G1ZD5ST1LF035947,2020,Chevrolet,Malibu,LT,17940,76578,Automatic,FWD,Gas,29,36,Silver Ice Metallic,Jet Black, Boise, ID
1C4RJFBM2FC708877,2015,Jeep,Grand,Limited ,20895,64451,Automatic,4WD,Diesel,17,24,Granite Crystal Metallic Clearcoat,Black, Libertyville, IL
5UXCW2C05L9C65288,2020,BMW,X7,xDrive40i,54955,40882,Automatic,AWD,Gas,20,25,Dark Graphite Metallic,Black, Cerritos, CA
WBA4F7C34HG788070,2017,BMW,4,430i Gran Coupe  (SULEV),21998,85077,Automatic,RWD,Gas,23,34,Mineral White Metallic,Black, Inglewood, CA
WAUD2AFDXDN028910,2013,Audi,S8,Sedan,34499,72152,Automatic,AWD,Gas,15,26,Daytona Gray Pearl,Gray, Online Retailer,
1FTFW1E85MFB28105,2021,Ford,F-150,King Ranch SuperCrew 5.5' Box ,52991,61537,Automatic,4WD,Gas,16,22,Antimatter Blue Metallic,Java, Amarillo, TX
1FT7W2BTXKEC03306,2019,Ford,Super,Lariat  Crew Cab 6.75' Box,63995,16369,Automatic,AWD,Gas,25,32,Boulder Gray Pearl,Charcoal, West Bend, WI
1FTFW1E80NFB14307,2022,Ford,F-150,XLT SuperCrew 6.5' Box ,45733,30053,Automatic,4WD,Gas,16,22,Agate Black Metallic,Black, Bountiful, UT
