vin,year,make,model,trim,price,mileage,transmission,drivetrain,fuel_type,city_mpg,hwy_mpg,exterior_color,interior_color,city,state
JTDEPRAE5LJ094004,2020,Toyota,Corolla,LE ,22798,32905,Automatic,FWD,Gas,30,38,Black Sand Pearl,Light Gray, Willow Grove, PA
KNMAT2MT7LP519344,2020,Nissan,Rogue,SV ,20591,81639,Automatic,FWD,Gas,26,33,Magnetic Black Pearl,Charcoal, Houston, TX
5N1AT2MT7KC758085,2019,Nissan,Rogue,S ,19989,47243,Automatic,FWD,Gas,26,33,Glacier White,Charcoal, San Jose, CA
ML32A5HJ6KH013441,2019,Mitsubishi,Mirage,GT Hatchback ,14995,7384,Automatic,FWD,Gas,36,43,Black,Black, Laurinburg, NC
4T1C11AKXNU661613,2022,Toyota,Camry,LE  ,25222,45681,Automatic,FWD,Gas,28,39,Predawn Gray Mica,Unknown, Houston, TX
5NPD74LF3HH196938,2017,Hyundai,Elantra,SE 2.0L Sedan  (alt),11899,101574,Automatic,FWD,Gas,29,38,Symphony Silver,Gray, San Francisco, CA
55SWF8DB5KU288569,2019,Mercedes-Benz,C-Class,C 300 Sedan ,27895,39562,Automatic,RWD,Gas,23,34,Black,Black, Hollywood, FL
JN8AT3BB7MW218889,2021,Nissan,Rogue,SV ,26983,50062,Automatic,AWD,Gas,25,32,Pearl White Tricoat,Charcoal, Stafford, TX
5XYPKDA5XHG245405,2017,Kia,Sorento,SX V6 ,16500,89396,Automatic,AWD,Gas,17,23,Snow White Pearl,Satin Black, Wayne, NJ
4JGDA7EBXDA167740,2013,Mercedes-Benz,M-Class,ML 63 AMG 4MATIC,25999,99391,Automatic,AWD,Gas,13,17,Diamond White Metallic,Unknown, Dallas, TX
W1N0G8DBXNV373491,2022,Mercedes-Benz,GLC,GLC 300 SUV ,43588,11361,Automatic,RWD,Gas,22,27,Mojave Silver Metallic,Silk Beige/Black, Dallas, TX
1HGCV2F92LA000274,2020,Honda,Accord,Touring 2.0T ,28591,83005,Automatic,FWD,Gas,22,32,Crystal Black Pearl,Black, Augusta, GA
5J6RW1H93JL009459,2018,Honda,CR-V,Touring ,24695,64883,Automatic,FWD,Gas,28,34,White Diamond Pearl,Ivory, Fort Pierce, FL
3VWC57BU9KM029808,2019,Volkswagen,Jetta,S ,13995,112975,Automatic,FWD,Gas,30,40,Platinum Gray Metallic,Titan Black, Fair Oaks, CA
5UXWX7C58H0U39849,2017,BMW,X3,xDrive35i ,24999,59877,Automatic,AWD,Gas,19,26,Alpine White,Black, Dallas, TX
3N1AB7AP0KY239496,2019,Nissan,Sentra,SV ,14475,77442,Automatic,FWD,Gas,29,37,Gun Metallic,Charcoal, Walpole, MA
JTDS4RCE4LJ007685,2020,Toyota,Corolla,SE ,23789,35124,Automatic,FWD,Gas,31,40,Celestite,Black, Ardmore, PA
JTNB11HK9J3002990,2018,Toyota,Camry,L I4 ,21174,77622,Automatic,FWD,Gas,29,41,Midnight Black Metallic,Ash, Lubbock, TX
JA4J2VA79NZ044826,2022,Mitsubishi,Outlander,Plug-In Hybrid SEL S-AWC,32998,27710,Automatic,FWD,Gas,23,34,Magnetic Metallic,Ebony, Jackson, MI
3MW5R7J08L8B23152,2020,BMW,3,330i xDrive,31417,40489,Automatic,AWD,Gas,25,34,Mineral White Metallic,Black, Houston, TX
5UXCW2C05L9A02492,2020,BMW,X7,xDrive40i,53995,51305,Automatic,AWD,Gas,20,25,Dark Graphite Metallic,Coffee, Dallas, TX
7FARW2H80KE057609,2019,Honda,CR-V,EX-L ,30788,11357,Automatic,AWD,Gas,27,33,Platinum White Pearl,Black, San Bruno, CA
KNDJ23AU5M7772766,2021,Kia,Soul,S IVT,18103,60285,Automatic,FWD,Gas,29,35,Snow White Pearl,Black, Houston, TX
1HGCV2F35LA008302,2020,Honda,Accord,Sport 2.0T ,31895,22656,Automatic,FWD,Gas,22,32,Platinum White Pearl,Black, Ventura, CA
2HGFC2F54JH574227,2018,Honda,Civic,LX Sedan ,16995,53507,Automatic,FWD,Gas,31,40,Gray,Black, Lakeside, CA
WBA3B1G56FNT07082,2015,BMW,3,320i Sedan ,8999,105801,Automatic,RWD,Gas,24,36,Jet Black,Black, Norco, CA
KNDJ23AU2N7155682,2022,Kia,Soul,LX IVT,18900,37904,Automatic,FWD,Gas,29,35,Snow White Pearl,Black, San Antonio, TX
4T1BF3EK6BU648064,2011,Toyota,Camry,LE I4 ,10600,101000,Automatic,FWD,Gas,22,32,Blue,Beige, Midvale, UT
JTDKN3DU5D5645888,2013,Toyota,Prius,One,9522,156385,Automatic,FWD,Hybrid,51,48,Black,Unknown, Saint Augustine, FL
JM3KFBDM0L0797877,2020,Mazda,CX-5,Grand Touring ,26590,13181,Automatic,AWD,Gas,24,30,Deep Crystal Blue Mica,Black, East Hanover, NJ
WBA3B3G55FNR86855,2015,BMW,3,328i xDrive Sedan,10995,120933,Automatic,AWD,Gas,22,33,Black Sapphire Metallic,Black, San Jose, CA
WBAPL5G58BNN22351,2011,BMW,3,335i xDrive Sedan ,7995,155577,Automatic,AWD,Gas,19,26,Space Gray Metallic,Black, Red Bank, NJ
KNMAT2MT3LP521611,2020,Nissan,Rogue,SV ,21400,93252,Automatic,FWD,Gas,26,33,Gun Metallic,Charcoal, Folsom, CA
WDBSK75F13F010299,2003,Mercedes-Benz,SL,SL 500,12899,81750,Automatic,RWD,Gas,15,22,Desert Silver Metallic,Black, San Diego, CA
SHHFK7H89LU412171,2020,Honda,Civic,EX-L Hatchback ,24268,24346,Automatic,FWD,Gas,31,40,Crystal Black Pearl,Black, New Rochelle, NY
W1N0G8EB7NG095250,2022,Mercedes-Benz,GLC,GLC 300 SUV 4MATIC,42994,12750,Automatic,AWD,Gas,21,28,Starling Blue Metallic,Black, Germantown, MD
3N1AB8CV4MY310669,2021,Nissan,Sentra,SV ,21200,6920,Automatic,FWD,Gas,29,39,Gun Metallic,Charcoal, West Palm Beach, FL
JF2GTAMC2K8287606,2019,Subaru,Crosstrek,2.0i Limited ,25000,6664,Automatic,AWD,Gas,27,33,Ice Silver Metallic,Black, Boise, ID
3KPF24ADXKE061461,2019,Kia,Forte,LXS IVT,15495,28624,Automatic,FWD,Gas,30,40,Silky Silver,Black, Eatontown, NJ
KMHLM4AG9MU070711,2021,Hyundai,Elantra,SEL IVT (alt),24996,25064,Automatic,FWD,Gas,31,41,Electric Shadow,Medium Gray, Lake Worth, FL
4JGFB4KBXLA203398,2020,Mercedes-Benz,GLE,GLE 350 4MATIC,46995,25064,Automatic,FWD,Gas,31,41,Electric Shadow,Medium Gray, Lake Worth, FL
3N1AB8CV1MY295693,2021,Nissan,Sentra,SV ,21186,30747,Automatic,FWD,Gas,29,39,Scarlet Ember Tintcoat,Charcoal, Costa Mesa, CA
5XXG14J29MG071978,2021,Kia,K5,LXS ,19896,68267,Automatic,FWD,Gas,27,37,Glacial White Pearl,Black, Miami, FL
5UXCR6C08L9C70810,2020,BMW,X5,xDrive40i,48499,49548,Automatic,AWD,Gas,20,26,Black Sapphire Metallic,Ivory White, Peoria, IL
WMWZC5C57CWL55801,2012,MINI,Countryman,S ALL4,12500,83454,Automatic,AWD,Gas,25,31,Absolute Black Metallic,Carbon Black, Shawnee, KS
WDCGG5HB4DG128519,2013,Mercedes-Benz,GLK,GLK 350 ,12988,83454,Automatic,AWD,Gas,25,31,Absolute Black Metallic,Carbon Black, Shawnee, KS
JTDEPRAE2LJ059369,2020,Toyota,Corolla,LE ,18992,66520,Automatic,FWD,Gas,30,38,Barcelona Red Metallic,Black, Conroe, TX
JTDEPRAE6LJ044325,2020,Toyota,Corolla,LE ,16999,27214,Automatic,FWD,Gas,30,38,Blueprint,Unknown, Fredericksburg, VA
1HGCV1F30MA010258,2021,Honda,Accord,Sport 1.5T ,27786,47111,Automatic,FWD,Gas,29,35,Platinum White Pearl,Black, Ventura, CA
4T1BF1FK7HU634525,2017,Toyota,Camry,XLE I4 ,14395,111740,Automatic,FWD,Gas,24,33,White,Gray, Mahopac, NY
JTDEPRAE1LJ029747,2020,Toyota,Corolla,LE ,16990,62738,Automatic,FWD,Gas,30,38,Black Sand Pearl,Unknown, West Palm Beach, FL
KNDPMCAC3M7928069,2021,Kia,Sportage,LX ,18247,78096,Automatic,AWD,Gas,21,25,Hyper Red,Black, Billings, MT
4T3RWRFV2LU001423,2020,Toyota,RAV4,Hybrid XLE ,37977,28628,Automatic,AWD,Hybrid,41,38,Black,Black, Branson, MO
WBY1Z4C57EV274457,2014,BMW,i3,60 Ah with Range Extender,12950,51024,Automatic,RWD,Electric,72,,Ionic Silver Metallic W/Bmw I Frozen Blue Accent,Giga Cassia/Spice Gray, Daytona Beach, FL
5YFEPMAE1MP246604,2021,Toyota,Corolla,LE ,20899,35983,Automatic,FWD,Gas,30,38,Super White,Black, Online Retailer,
YV4102RL0M1684333,2021,Volvo,XC60,T5 Inscription ,37990,30507,Automatic,AWD,Gas,21,28,Osmium Grey Metallic,Charcoal, East Hanover, NJ
3TMDZ5BN6NM134769,2022,Toyota,Tacoma,TRD Off Road Double Cab 6' Bed V6  ,43320,5231,Automatic,4WD,Gas,18,22,White,Black/Gun Metal, Carlsbad, CA
2T3F1RFV7LC105294,2020,Toyota,RAV4,LE ,27444,43133,Automatic,AWD,Gas,27,34,Midnight Black Metallic,Black, Saco, ME
19UUA8F5XCA022426,2012,Acura,TL,  with Technology Package,12284,137179,Automatic,FWD,Gas,20,29,Gray,Taupe, Santa Rosa, CA
WDBSK71F37F129306,2007,Mercedes-Benz,SL,SL 550 V8 Roadster,21800,50896,Automatic,RWD,Gas,14,22,Black,Tan, Vallejo, CA
JHLRW2H57KX000253,2019,Honda,CR-V,EX ,24695,50035,Automatic,AWD,Gas,28,34,Crystal Black Pearl,Black, Farmingdale, NY
2HGFC2F66LH579909,2020,Honda,Civic,LX Sedan ,23290,51361,Automatic,FWD,Gas,30,38,Lunar Silver Metallic,Black, Houston, TX
5UXTY5C09M9F13006,2021,BMW,X3,xDrive30i ,31850,57860,Automatic,AWD,Gas,23,29,Alpine White,Black, West Palm Beach, FL
5J6RW5H36KL000856,2019,Honda,CR-V,LX ,22500,70838,Automatic,FWD,Gas,26,32,Obsidian Blue Pearl,Unknown, Denison, TX
3VW4T7AJ6FM267347,2015,Volkswagen,Jetta,GLI SEL  (PZEV),12495,101650,Automatic,FWD,Gas,24,32,Black,Black, Bergenfield, NJ
JN8AF5MV6GT651779,2016,Nissan,JUKE,S  ,11687,101357,Automatic,AWD,Gas,26,31,Black,Charcoal, Fayetteville, NC
3KPF34AD6LE234911,2020,Kia,Forte,GT-Line IVT,22604,17601,Automatic,FWD,Gas,29,40,Aurora Black,Black, Miami, FL
WDDSJ4EB3JN509663,2018,Mercedes-Benz,CLA,CLA 250 ,21332,69060,Automatic,FWD,Gas,24,37,Cirrus White,Black, Fort Lauderdale, FL
1N4BL4CW7MN303413,2021,Nissan,Altima,2.5 SR ,29880,7624,Automatic,AWD,Gas,25,35,Deep Blue Pearl,Sport, Seattle, WA
5NMS2CAD5LH248464,2020,Hyundai,Santa,SE 2.4L ,26350,28305,Automatic,AWD,Gas,21,27,Portofino Gray,Black/Beige, Rosedale, MD
JM1GJ1V52F1181997,2015,Mazda,Mazda6,i Touring ,16988,39056,Automatic,FWD,Gas,26,38,Jet Black Mica,Black, Tampa, FL
W1K6G7GB6NA140468,2022,Mercedes-Benz,S-Class,S 580 4MATIC,103999,16525,Automatic,AWD,Gas,16,25,Black,Unknown, Orlando, FL
JH4KC1F53JC001151,2018,Acura,RLX, with Technology Package,35950,36319,Automatic,FWD,Gas,20,29,Platinum White Pearl,Tan, Alexandria, VA
3N1AB7AP4KY263400,2019,Nissan,Sentra,S ,16999,44017,Automatic,FWD,Gas,27,35,Brilliant Silver,Charcoal, Orlando, FL
5NPD84LF8KH479498,2019,Hyundai,Elantra,SEL 2.0L ,15500,96599,Automatic,FWD,Gas,28,37,Phantom Black,Gray, Raleigh, NC
KNDP63AC0N7007374,2022,Kia,Sportage,Nightfall ,28993,8890,Automatic,FWD,Gas,23,30,Snow White Pearl,Black, Miami, FL
WAUK2BF21NN060030,2022,Audi,A6,Premium 3.0,55999,7239,Automatic,AWD,Gas,21,30,Glacier White Metallic,Black, Boise, ID
5J6RM4H53GL028008,2016,Honda,CR-V,EX ,18640,105088,Automatic,AWD,Gas,25,31,White Diamond Pearl,Beige, Raleigh, NC
3N1AB7AP9JY268333,2018,Nissan,Sentra,SR ,13997,62048,Automatic,FWD,Gas,29,37,Aspen White,Charcoal, Miami, FL
2T3DFREV2HW658841,2017,Toyota,RAV4,Limited ,23950,69908,Automatic,AWD,Gas,22,28,Electric Storm Blue,Gray, Laurel, MD
5J8TC2H79LL018440,2020,Acura,RDX,SH- with Advance Package,39990,34810,Automatic,AWD,Gas,21,27,Modern Steel Metallic,Ebony, Miami, FL
19XFC2F80JE038590,2018,Honda,Civic,EX with Honda Sensing Sedan ,23793,19332,Automatic,FWD,Gas,31,40,Gray,Gray, Raleigh, NC
5TFHY5F19LX935165,2020,Toyota,Tundra,Limited CrewMax 5.5' Bed 5.7L ,48751,21644,Automatic,4WD,Gas,13,17,Midnight Black Metallic,Graphite, Homestead, FL
1N4BL4DV2MN359913,2021,Nissan,Altima,2.5 SV ,19397,46960,Automatic,FWD,Gas,27,37,Brilliant Silver Metallic,Charcoal, Miami, FL
JM3KFBDM2K1512590,2019,Mazda,CX-5,Grand Touring ,28988,55087,Automatic,AWD,Gas,24,30,Deep Crystal Blue Mica,Black, Englewood, CO
JTMW1RFV1KD028917,2019,Toyota,RAV4,XLE ,25998,48632,Automatic,FWD,Gas,26,35,Magnetic Gray Metallic,Light Gray, Miami, FL
3VWC57BU7LM104345,2020,Volkswagen,Jetta,S ,20950,58679,Automatic,FWD,Gas,30,40,Black Uni,Dark Beige Leatherette, Sterling, VA
5J8YD4H57LL005974,2020,Acura,MDX,SH- with Technology Package,35750,48346,Automatic,AWD,Gas,19,26,Platinum White Pearl,Black, Temple Hills, MD
5N1AT3CB1MC804690,2021,Nissan,Rogue,SL ,33801,16958,Automatic,AWD,Gas,25,32,Gun Metallic,Charcoal, Raleigh, NC
5UXCR4C06M9H12103,2021,BMW,X5,sDrive40i,47999,41101,Automatic,RWD,Gas,21,26,Dark Graphite Metallic,Black, Miami, FL
JTENU5JR6N6051880,2022,Toyota,4Runner,SR5 Premium ,45498,24866,Automatic,4WD,Gas,16,19,Classic Silver Metallic,Unknown, Online Retailer,
1N6AD0EV1KN876625,2019,Nissan,Frontier,PRO-4X Crew Cab   (alt),30500,28864,Automatic,4WD,Gas,15,21,Glacier White,Pro-4x Graphite, Ogden, UT
JN1BJ1CP5JW194109,2018,Nissan,Rogue,2018.5 S ,17999,88414,Automatic,FWD,Gas,25,32,Glacier White,Charcoal, Raleigh, NC
SAJWA2GT9FMV84971,2015,Jaguar,XJ,XJL Supercharged ,24988,97120,Automatic,RWD,Gas,15,23,Ultimate Black Metallic,Beige, Englewood, CO
5FNYF6H95LB004378,2020,Honda,Pilot,Touring 8-Passenger ,35880,44409,Automatic,AWD,Gas,19,26,Platinum White Pearl,Beige, Tampa, FL
5FNYF6H59LB047893,2020,Honda,Pilot,EX-L ,35599,32160,Automatic,AWD,Gas,18,26,Maroon,Unknown, Raleigh, NC
JN1EV7AR9GM340184,2016,INFINITI,Q50,3.0t Premium ,12997,111752,Automatic,AWD,Gas,19,27,Black Obsidian,Graphite, Hollywood, FL
JN1BJ0RR3HM406126,2017,INFINITI,QX50,,21490,62530,Automatic,AWD,Gas,17,24,Midnight Garnet,Wheat, Sterling, VA
5TDGZRAHXLS502545,2020,Toyota,Highlander,XLE ,29594,62894,Automatic,FWD,Gas,21,29,Midnight Black Metallic,Harvest Beige, Orlando, FL
5XYP34HC5NG254266,2022,Kia,Telluride,EX ,43462,15346,Automatic,FWD,Gas,20,26,Everlasting Silver,Black, Hurst, TX
5NMJCCAE5NH159823,2022,Hyundai,Tucson,SEL ,33589,6317,Automatic,AWD,Gas,24,29,Intense Blue,Black, Online Retailer,
WP1AA2AY6KDA17378,2019,Porsche,Cayenne,,48888,61936,Automatic,AWD,Gas,19,23,Gray,Black, Marietta, GA
JA4JZ4AX1HZ045155,2017,Mitsubishi,Outlander,GT S-AWC,20924,63949,Automatic,AWD,Gas,20,27,Labrador Black Pearl,Black, Raleigh, NC
4S4BTGND7L3231240,2020,Subaru,Outback,2.4T Limited XT,32381,29755,Automatic,AWD,Gas,23,30,Crimson Red Pearl,Slate Black, Roswell, GA
KNDJT2A60D7598047,2013,Kia,Soul,+ ,8994,123654,Automatic,FWD,Gas,23,28,Titanium Pearl Metallic,Black Seat Trim, Ogden, UT
5UXKU2C53J0Z62227,2018,BMW,X6,xDrive35i ,49999,18669,Automatic,AWD,Gas,18,24,Alpine White,Coral Red/Black, Orlando, FL
3N1AB7AP8KY406896,2019,Nissan,Sentra,SR ,16600,30282,Automatic,FWD,Gas,29,37,Gun Metallic,Charcoal, Lindon, UT
JTHKD5BH0F2247494,2015,Lexus,CT,CT 200h,23999,56427,Automatic,FWD,Hybrid,43,40,Eminent White,Tan, Online Retailer,
WDCTG4GB5KU011878,2019,Mercedes-Benz,GLA,GLA 250 4MATIC,29650,39667,Automatic,AWD,Gas,23,31,Polar White,Black, Hyattsville, MD
WVGGNPE25NP045755,2022,Volkswagen,ID.4,Pro S ,41990,6213,Automatic,AWD,Electric,245,,Glacier White Metallic,Galaxy Black, Coral Springs, FL
1N6BD0CT6KN708291,2019,Nissan,Frontier,S King Cab  ,21950,43999,Automatic,RWD,Gas,17,22,Glacier White,Steel, Frederick, MD
5XYPG4A37KG436156,2019,Kia,Sorento,LX I4 ,21490,52524,Automatic,FWD,Gas,22,29,Titanium Silver,Satin Black, Sterling, VA
JTDKAMFUXM3140181,2021,Toyota,Prius,L Eco,20786,96062,Automatic,FWD,Hybrid,58,53,Magnetic Gray Metallic,Black, Birmingham, AL
JF1VA2Y66G9833532,2016,Subaru,WRX,STI Limited with Wing Spoiler,29999,50858,Manual,AWD,Gas,17,23,Dark Gray Metallic,Carbon Black, Birmingham, AL
5N1AT2MT6KC754433,2019,Nissan,Rogue,SV ,17295,89348,Automatic,FWD,Gas,26,33,Magnetic Black Pearl,Charcoal, Orlando, FL
55SWF8EB8KU291383,2019,Mercedes-Benz,C-Class,C 300 Sedan 4MATIC,28950,65219,Automatic,AWD,Gas,22,33,Lunar Blue Metallic,Magma Grey, Hyattsville, MD
KMHDH4AE7FU285952,2015,Hyundai,Elantra,SE Sedan ,11859,96951,Automatic,FWD,Gas,28,38,Black Diamond,Black, Ogden, UT
JM3KFBDM3P0119405,2023,Mazda,CX-5,2.5 S Premium,31988,3709,Automatic,AWD,Gas,24,30,Sonic Silver Metallic,Black, Tampa, FL
WP1AA2A50PLB03241,2023,Porsche,Macan,Standard ,67516,2864,Automatic,AWD,Gas,19,25,Dolomite Silver Metallic,Black, Fort Worth, TX
JA32W5FV6FU008451,2015,Mitsubishi,Lancer,MR TC-SST,39974,42665,Automatic,AWD,Gas,17,22,Mercury Gray,Black, Denver, CO
JF2SKAFC2MH447321,2021,Subaru,Forester,2.5i Premium,24300,23356,Automatic,AWD,Gas,26,33,Crystal Black Silica,Gray, Ogden, UT
5N1AZ2CJ7LN141189,2020,Nissan,Murano,SL ,28999,36858,Automatic,FWD,Gas,20,28,Mocha Almond Pearl,Graphite, Birmingham, AL
KNMAT2MV6JP524470,2018,Nissan,Rogue,S ,20000,72456,Automatic,AWD,Gas,25,32,Magnetic Black,Charcoal, Ogden, UT
5FNYF6H25NB007285,2022,Honda,Pilot,Special Edition ,40166,23037,Automatic,AWD,Gas,19,26,Sonic Gray Pearl,Black, Tooele, UT
JM1GL1VM4M1605100,2021,Mazda,Mazda6,Touring,25448,40049,Automatic,FWD,Gas,26,35,Jet Black Mica,Sand, Layton, UT
KMHGH4JHXEU073729,2014,Hyundai,Equus,Ultimate,23999,65094,Automatic,RWD,Gas,15,23,Platinum Metallic,Jet Black, Online Retailer,
5UXKS4C55E0C07137,2014,BMW,X5,xDrive35d ,21997,79457,Automatic,AWD,Diesel,23,31,Mineral White Metallic,Black, Hollywood, FL
5XYPGDA36KG548608,2019,Kia,Sorento,LX I4 ,21029,42566,Automatic,AWD,Gas,21,26,Sangria,Satin Black, Gainesville, FL
WDDZF4KB7JA371203,2018,Mercedes-Benz,E-Class,E 300 4MATIC Sedan,32950,48966,Automatic,AWD,Gas,21,29,Diamond Silver Metallic,Black, Sterling, VA
3MVDMADM5MM231065,2021,Mazda,CX-30,Premium ,29999,8455,Automatic,FWD,Gas,25,33,Deep Crystal Blue Mica,White, Online Retailer,
JN1BJ1CR1KW621546,2019,Nissan,Rogue,S ,23589,17898,Automatic,AWD,Gas,24,30,Magnetic Black Pearl,Charcoal, Online Retailer,
SLA689X54KU114255,2019,Rolls-Royce,Cullinan,Sport Utility,321488,23765,Automatic,AWD,Gas,12,20,Arctic White,Hotspur Red, Raleigh, NC
W1K6G7GB2MA037076,2021,Mercedes-Benz,S-Class,S 580 Sedan 4MATIC,99488,16211,Automatic,AWD,Gas,17,25,Black,Black, Marietta, GA
55SWF8DB0KU308758,2019,Mercedes-Benz,C-Class,C 300 Sedan ,29499,55763,Automatic,RWD,Gas,23,34,Black,Macchiato Beige, Marietta, GA
3VV0B7AX8MM021701,2021,Volkswagen,Tiguan,2.0T S 4MOTION,23790,47989,Automatic,AWD,Gas,21,27,Deep Black Pearl,Titan Black, Frederick, MD
3VV2B7AXXMM014256,2021,Volkswagen,Tiguan,2.0T SE R-Line Black 4MOTION,32999,21694,Automatic,AWD,Gas,21,27,Pure White,Titan Black, Online Retailer,
WBAJR7C00LCD12207,2020,BMW,5,530i xDrive,27994,64407,Automatic,AWD,Gas,24,31,Jet Black,Black, Hollywood, FL
5N1DR2CN2LC629669,2020,Nissan,Pathfinder, SL,29990,20992,Automatic,FWD,Gas,20,27,Gun Metallic,Charcoal, Coral Springs, FL
KNDJ33AUXM7740070,2021,Kia,Soul,EX IVT,23988,39590,Automatic,FWD,Gas,28,33,Sparkling Silver,Black, Punta Gorda, FL
5NMS4DAL4MH365946,2021,Hyundai,Santa,Limited ,35999,11035,Automatic,AWD,Gas,21,28,Stormy Sea,Black, Online Retailer,
WVGGNPE21MP057691,2021,Volkswagen,ID.4,Pro S ,39999,13441,Automatic,AWD,Electric,240,,Glacier White Metallic,Galaxy Black, Online Retailer,
5TDBZRBH2NS184836,2022,Toyota,Highlander,LE ,39900,21684,Automatic,AWD,Gas,20,27,White,Harvest Beige, Online Retailer,
5YFP4RCE1LP051595,2020,Toyota,Corolla,SE ,24999,62979,Automatic,FWD,Gas,31,40,Barcelona Red Metallic,Gray, Online Retailer,
WA1LHAF74KD019396,2019,Audi,Q7,Premium Plus 2.0,39880,34266,Automatic,AWD,Gas,19,25,Glacier White Metallic,Black, Seattle, WA
WB523CF05PCM05204,2023,BMW,iX,xDrive50,91243,17,Automatic,AWD,Electric,324,,Storm Bay Metallic,Oyster, Loveland, CO
JF2GTAPC2N8213764,2022,Subaru,Crosstrek,2.0i Premium ,28943,18602,Automatic,AWD,Gas,28,33,Crystal Black Silica,Black W/Orange Stitching, Loveland, CO
JF2GTHSC5NH235970,2022,Subaru,Crosstrek,2.5i Sport ,33199,27484,Automatic,AWD,Gas,27,34,Magnetite Gray Metallic,Gray W/Yellow Stitching, Ogden, UT
5TFJA5DB6NX005499,2022,Toyota,Tundra,Limited CrewMax 5.5' Bed,63990,16800,Automatic,4WD,Gas,17,22,Ice Cap,Unknown, Ogden, UT
5UXCR6C07L9B72836,2020,BMW,X5,xDrive40i,44095,48507,Automatic,AWD,Gas,20,26,Arctic Gray Metallic,Black, Atlanta, GA
KNAGE123485221738,2008,Kia,Optima,LX I4 ,2950,176835,Automatic,FWD,Gas,21,31,Deep Ocean Blue,Gray, Sandy, UT
WVWKP7AU1GW911072,2016,Volkswagen,e-Golf,SE,12998,44550,Automatic,FWD,Electric,83,,Pure White,Black, South Jordan, UT
1HGCV1F1XJA001769,2018,Honda,Accord,LX 1.5T ,19778,84890,Automatic,FWD,Gas,30,38,Platinum White Pearl,Unknown, Sandy, UT
3N1AB8CV0LY267379,2020,Nissan,Sentra,SV ,19813,33695,Automatic,FWD,Gas,29,39,Fresh Powder,Charcoal, South Jordan, UT
JTDS4MCE3MJ070216,2021,Toyota,Corolla,SE ,24192,9423,Automatic,FWD,Gas,31,40,Blueprint,Black, South Jordan, UT
2T3P1RFVXMW220685,2021,Toyota,RAV4,XLE ,28550,61366,Automatic,AWD,Gas,27,33,Silver Sky Metallic,Ash, Sandy, UT
3N1CN7AP7JL822188,2018,Nissan,Versa,SV ,12698,39796,Automatic,FWD,Gas,31,39,Deep Blue Pearl,Charcoal, South Jordan, UT
5FNYF6H56LB039315,2020,Honda,Pilot,EX-L ,35119,27880,Automatic,AWD,Gas,18,26,Platinum White Pearl,Black, Sandy, UT
JN1EV7AP0KM511735,2019,INFINITI,Q50,3.0t LUXE ,24129,20120,Automatic,RWD,Gas,20,29,Graphite Shadow,Graphite, South Jordan, UT
JTJHARDZ6M5018926,2021,Lexus,NX,NX 300 Luxury ,41158,26740,Automatic,AWD,Gas,22,28,Eminent White Pearl,Circuit Red, Sandy, UT
KNDJB723X15044266,2001,Kia,Sportage,Base SUV  ,3950,138633,Automatic,RWD,Gas,18,21,Pepper Red,Gray, Sandy, UT
1N4BL4FW8MN384479,2021,Nissan,Altima,2.5 Platinum ,28551,13639,Automatic,AWD,Gas,25,35,Super Black,Light Gray, South Jordan, UT
4JGDF6EE6JB022285,2018,Mercedes-Benz,GLS,GLS 450 4MATIC,34100,78566,Automatic,AWD,Gas,17,22,Selenite Grey Metallic,Black, Sandy, UT
3TMCZ5AN9JM135809,2018,Toyota,Tacoma,TRD Off Road Double Cab 5' Bed V6  ,32800,81261,Automatic,4WD,Gas,18,22,Super White,Black W/Gun Metal, Sandy, UT
JN8AZ2AE8M9272088,2021,INFINITI,QX80,LUXE ,42348,32806,Automatic,4WD,Gas,13,19,Hermosa Blue,Graphite, South Jordan, UT
4S4BTGUD5N3142285,2022,Subaru,Outback,2.4T Wilderness,38450,11480,Automatic,AWD,Gas,22,26,Crystal White Pearl,Gray, Sandy, UT
3N1AB8CV6MY317249,2021,Nissan,Sentra,SV ,21735,9519,Automatic,FWD,Gas,29,39,Gun Metallic,Charcoal, South Jordan, UT
JA4AZ3A38LZ032659,2020,Mitsubishi,Outlander,ES S-AWC,20950,60587,Automatic,4WD,Gas,24,29,Silver,Unknown, Sandy, UT
19XFC2F85LE200023,2020,Honda,Civic,Sport Sedan ,23000,31480,Automatic,FWD,Gas,30,38,Platinum White Pearl,Black, Draper, UT
5XYP5DHC7MG119251,2021,Kia,Telluride,SX ,45900,32036,Automatic,AWD,Gas,19,24,Ebony Black,Black, Sandy, UT
1N4BL4CV2MN391214,2021,Nissan,Altima,2.5 SR ,21998,41009,Automatic,FWD,Gas,28,39,Gun Metallic,Sport, South Jordan, UT
JTDS4RCE5LJ052277,2020,Toyota,Corolla,SE ,22989,13778,Automatic,FWD,Gas,31,40,Celestite,Black, Sandy, UT
7FARW1H54JE009206,2018,Honda,CR-V,EX ,21716,110217,Automatic,FWD,Gas,28,34,Gray,Unknown, Sandy, UT
3N1CN8EV1ML832931,2021,Nissan,Versa,SV ,17899,43307,Automatic,FWD,Gas,32,40,Electric Blue Metallic,Graphite, South Jordan, UT
5YFBURHE2KP910789,2019,Toyota,Corolla,LE ,13990,92265,Automatic,FWD,Gas,28,36,Super White,Unknown, Fort Lauderdale, FL
5N1DR2CM2LC583347,2020,Nissan,Pathfinder,SL ,25422,60332,Automatic,4WD,Gas,20,27,Magnetic Black Pearl,Charcoal, Sandy, UT
